# Undirected graph (each unordered pair of nodes is saved once): data_created/graphs/user-user.txt
# User-user graph created using posts
# Nodes: 31834 Edges: 335739
# NodeId	NodeId
72	6034
72	6075
72	6179
72	6215
72	6243
72	6272
72	6296
72	6312
72	6455
72	6460
72	6599
72	6608
72	6622
72	6678
72	6925
72	6982
72	7012
72	7162
72	7201
72	7266
72	7327
72	7476
72	7530
72	7845
72	7850
72	7862
72	8050
72	8071
72	8269
72	8271
72	8297
72	8309
72	8327
72	8473
72	8476
72	8496
72	8508
72	8510
72	8536
72	8671
72	9176
72	9260
72	9390
72	9450
72	9502
72	9515
72	9516
72	9666
72	9814
72	9921
72	9996
72	10415
72	10426
72	10537
72	10572
72	10651
72	10704
72	10921
72	11210
72	11258
72	11336
72	11382
72	11619
72	11667
72	11675
72	11763
72	11781
72	11783
72	11888
72	11955
72	11976
72	12042
72	12044
72	12084
72	12276
72	12291
72	12353
72	12506
72	12507
72	12592
72	12601
72	12611
72	12616
72	12617
72	12619
72	12630
72	13077
72	13079
72	13120
72	13147
72	13181
72	13285
72	13425
72	13467
72	13618
72	13854
72	13981
72	14366
72	14808
72	14911
72	14972
72	15195
72	15382
72	15660
72	15941
72	16423
72	16500
72	16873
72	17589
72	17976
72	18039
72	18076
72	18240
72	18769
72	18908
72	18986
72	19331
72	19352
72	19440
72	19977
72	20321
72	20333
72	20762
72	20778
72	21413
72	21459
72	21569
72	21689
72	21723
72	21783
72	21855
72	22064
72	22446
72	22521
72	22910
72	22940
72	23059
72	23084
72	23174
72	23324
72	23350
72	23983
72	24269
72	24942
72	25381
72	25533
72	25554
72	25632
72	25654
72	25749
72	26188
72	26498
72	26564
72	26951
72	27163
72	27187
72	27609
72	27624
72	27958
72	27978
72	28056
72	29038
72	29335
72	29706
72	29949
72	29980
72	30229
72	30437
72	30463
72	30674
72	30734
72	31097
72	31167
72	31254
72	31264
72	31428
72	31778
72	32016
72	32285
72	32967
72	33066
72	35001
72	35416
72	35878
72	37021
72	37122
72	37293
72	37301
72	38689
72	39174
72	40146
72	43115
72	45089
72	49167
72	49189
72	51070
72	52938
72	52942
72	53008
72	53268
72	53763
72	54991
72	58448
72	59487
72	59644
72	60000
72	60460
72	62704
72	65059
72	65946
72	68276
72	70316
72	72313
72	74222
72	75092
72	75333
72	76995
72	77181
72	77699
72	78024
72	78487
72	79187
72	79543
72	80863
72	83037
72	83893
72	84497
72	85076
72	85343
72	86275
72	87203
72	88440
72	90302
72	90681
72	90893
72	90962
72	91324
72	92507
72	93935
72	95860
72	95959
72	99284
72	101372
72	109446
72	111236
72	114523
72	114917
72	114974
72	119819
72	123106
72	123840
72	127032
72	130843
72	140156
72	142842
72	143015
72	144402
72	152834
72	154425
72	159352
72	159661
72	162129
72	172349
72	174221
72	175024
72	181853
72	185565
72	187322
72	190287
72	192272
72	194498
72	200622
72	202602
72	210295
72	221272
72	222094
72	223227
72	227148
198	2199
198	53008
198	174221
198	190287
198	200622
53008	53008
53008	75092
53008	84126
53008	98230
53008	101804
53008	102540
53008	123230
53008	174221
53008	190287
53008	200622
190287	190287
190287	195607
190287	196141
190287	200622
2199	2199
2199	2906
2199	3035
2199	3341
2199	4154
2199	4583
2199	6179
2199	6312
2199	6460
2199	7530
2199	7933
2199	8297
2199	8508
2199	8581
2199	8906
2199	9003
2199	9176
2199	9464
2199	10400
2199	11069
2199	11667
2199	11796
2199	12042
2199	12594
2199	12848
2199	13079
2199	13295
2199	13854
2199	15180
2199	16033
2199	16052
2199	16078
2199	16192
2199	16340
2199	17433
2199	17459
2199	17976
2199	18240
2199	19266
2199	19341
2199	19440
2199	20569
2199	21699
2199	22430
2199	23350
2199	23353
2199	25554
2199	26188
2199	26325
2199	27150
2199	27542
2199	27624
2199	27978
2199	28087
2199	28555
2199	28743
2199	29257
2199	29547
2199	29672
2199	29999
2199	30261
2199	30316
2199	30953
2199	31014
2199	31254
2199	31458
2199	31604
2199	31713
2199	32016
2199	32374
2199	32441
2199	32940
2199	32951
2199	33307
2199	33337
2199	33411
2199	33572
2199	33736
2199	33954
2199	33957
2199	34287
2199	34377
2199	34383
2199	34867
2199	34881
2199	35472
2199	35492
2199	35543
2199	35995
2199	36241
2199	36434
2199	37056
2199	37459
2199	37974
2199	38195
2199	38420
2199	38495
2199	38873
2199	39174
2199	40362
2199	41488
2199	42986
2199	43239
2199	43608
2199	49176
2199	50076
2199	50284
2199	52893
2199	53008
2199	53268
2199	53655
2199	53783
2199	53845
2199	54064
2199	54227
2199	54563
2199	54568
2199	55235
2199	55273
2199	56826
2199	56837
2199	56860
2199	58220
2199	58742
2199	59304
2199	59379
2199	59689
2199	60713
2199	62967
2199	63477
2199	64494
2199	64618
2199	65848
2199	67622
2199	67842
2199	68107
2199	70120
2199	70140
2199	70311
2199	70913
2199	71645
2199	72031
2199	73104
2199	73324
2199	73746
2199	74947
2199	76954
2199	77314
2199	78317
2199	81839
2199	82404
2199	82793
2199	82904
2199	83702
2199	83973
2199	85343
2199	86747
2199	87313
2199	90209
2199	91011
2199	91982
2199	92185
2199	93448
2199	94458
2199	97137
2199	97290
2199	97360
2199	99680
2199	99914
2199	99916
2199	101387
2199	101504
2199	101768
2199	102285
2199	102514
2199	103715
2199	103773
2199	103832
2199	106504
2199	111187
2199	112478
2199	112944
2199	115608
2199	116182
2199	117767
2199	118193
2199	119775
2199	120310
2199	120365
2199	121060
2199	122989
2199	123277
2199	125746
2199	132456
2199	134550
2199	135276
2199	135504
2199	135643
2199	136041
2199	136806
2199	137482
2199	138018
2199	138850
2199	139123
2199	139708
2199	140156
2199	140598
2199	142528
2199	144937
2199	145554
2199	147810
2199	148510
2199	149844
2199	149912
2199	151552
2199	151873
2199	153550
2199	153673
2199	154240
2199	154382
2199	154514
2199	155437
2199	174221
2199	175066
2199	181853
2199	190287
2199	193345
2199	200622
2199	212743
2199	223261
2199	228274
2199	241556
174221	174221
174221	187578
174221	190287
174221	200622
174221	213722
31	35
31	48
31	51
31	56
31	72
31	76
31	89
31	96
31	99
31	113
31	115
31	122
31	123
31	128
31	136
31	145
31	172
31	205
31	209
31	232
31	242
31	247
31	271
31	275
31	308
31	317
31	331
31	536
31	622
31	677
31	923
31	1086
31	1457
31	1770
31	1828
31	1837
31	2263
31	2344
31	2450
31	2612
31	3195
31	3467
31	3783
31	4314
31	4603
31	4693
31	4934
31	7398
31	7933
31	18039
31	18076
31	20321
31	23350
31	29059
31	33907
31	37122
31	37301
31	54050
31	63164
31	72030
31	79674
31	104674
31	128641
31	144542
31	195752
96	96
96	99
96	100
96	113
96	114
96	115
96	120
96	121
96	122
96	123
96	128
96	136
96	168
96	171
96	172
96	180
96	205
96	219
96	242
96	247
96	251
96	271
96	274
96	297
96	314
96	317
96	327
96	349
96	360
96	439
96	536
96	575
96	622
96	629
96	630
96	642
96	699
96	766
96	822
96	1010
96	1069
96	1102
96	1154
96	1175
96	1303
96	1312
96	1369
96	1457
96	1820
96	2344
96	5363
96	6490
96	7933
96	8508
96	9176
96	9969
96	10963
96	11763
96	19341
96	19588
96	21552
96	21855
96	29059
96	31475
96	33907
96	39930
96	60049
96	62839
96	63164
96	77359
96	79674
96	89721
96	90313
96	104674
96	112679
96	119110
96	139391
96	159653
96	195752
96	237596
96	237900
247	247
247	249
247	251
247	272
247	274
247	297
247	299
247	312
247	317
247	318
247	334
247	346
247	354
247	360
247	367
247	409
247	423
247	439
247	442
247	446
247	452
247	455
247	467
247	468
247	496
247	498
247	505
247	506
247	536
247	575
247	589
247	622
247	629
247	633
247	640
247	642
247	660
247	664
247	687
247	688
247	705
247	722
247	742
247	752
247	759
247	763
247	766
247	785
247	796
247	822
247	832
247	856
247	871
247	876
247	890
247	900
247	917
247	940
247	956
247	1010
247	1016
247	1032
247	1033
247	1069
247	1090
247	1102
247	1120
247	1138
247	1154
247	1242
247	1269
247	1277
247	1284
247	1301
247	1303
247	1310
247	1312
247	1321
247	1352
247	1369
247	1390
247	1415
247	1417
247	1457
247	1489
247	1523
247	1650
247	1714
247	1728
247	1761
247	1778
247	1792
247	1794
247	1827
247	1830
247	1835
247	1865
247	1906
247	2000
247	2032
247	2215
247	2252
247	2344
247	2370
247	2411
247	2439
247	2450
247	2473
247	2563
247	2569
247	2614
247	2677
247	2720
247	2736
247	2778
247	2810
247	2900
247	2941
247	2959
247	3018
247	3060
247	3122
247	3212
247	3223
247	3271
247	3305
247	3330
247	3421
247	3431
247	3567
247	3793
247	3936
247	4058
247	4154
247	4284
247	4726
247	4811
247	4842
247	4876
247	5105
247	5116
247	5253
247	5316
247	5680
247	5878
247	5884
247	5904
247	6179
247	6460
247	6490
247	6491
247	6622
247	6916
247	7012
247	7062
247	7090
247	7155
247	7162
247	7574
247	8071
247	8269
247	8348
247	8447
247	8501
247	8508
247	8553
247	8671
247	9176
247	9246
247	9325
247	9450
247	9464
247	9901
247	10126
247	10477
247	10575
247	10657
247	10832
247	11171
247	11260
247	11300
247	11667
247	12042
247	12506
247	12686
247	12802
247	12952
247	13074
247	13079
247	13120
247	13365
247	13618
247	13888
247	14699
247	14972
247	15330
247	15500
247	15618
247	16158
247	16423
247	16588
247	17824
247	18268
247	18880
247	19341
247	19723
247	20376
247	21081
247	21412
247	21552
247	21570
247	21855
247	22405
247	22437
247	22492
247	22962
247	23170
247	23290
247	23350
247	23480
247	23685
247	24217
247	25233
247	25554
247	27624
247	28422
247	29059
247	30481
247	30727
247	30836
247	30953
247	30995
247	31284
247	31493
247	32239
247	32967
247	33139
247	33679
247	33907
247	34287
247	36246
247	36434
247	36580
247	39599
247	43208
247	44238
247	44654
247	47663
247	48040
247	49126
247	50886
247	51116
247	51970
247	52942
247	55038
247	60049
247	60552
247	60713
247	62009
247	62704
247	63164
247	70362
247	75333
247	79674
247	83956
247	93448
247	103943
247	104674
247	105963
247	108514
247	112679
247	127032
247	130877
247	146439
247	155690
247	159352
247	160443
247	164817
247	171248
247	171303
247	189215
247	195752
247	238836
63164	79674
63164	104674
63164	195752
29059	29059
29059	29193
29059	29267
29059	29335
29059	29780
29059	29966
29059	30316
29059	30481
29059	30953
29059	31138
29059	31167
29059	31228
29059	31254
29059	31475
29059	31493
29059	31682
29059	31744
29059	32262
29059	32724
29059	32766
29059	33307
29059	33330
29059	33433
29059	33907
29059	34541
29059	35416
29059	35472
29059	35584
29059	35791
29059	35878
29059	36246
29059	36434
29059	36530
29059	37268
29059	37998
29059	38366
29059	38495
29059	38549
29059	38839
29059	39062
29059	39106
29059	39174
29059	39526
29059	39599
29059	41488
29059	41672
29059	42041
29059	42043
29059	42339
29059	43208
29059	43946
29059	44121
29059	45136
29059	45296
29059	45760
29059	45861
29059	45874
29059	46120
29059	48288
29059	48510
29059	48746
29059	49126
29059	49450
29059	49793
29059	50776
29059	52216
29059	53783
29059	54059
29059	54398
29059	54563
29059	54675
29059	55235
29059	55540
29059	56801
29059	56960
29059	58320
29059	58354
29059	58401
29059	58784
29059	58818
29059	59429
29059	59567
29059	60174
29059	60713
29059	60810
29059	60882
29059	60887
29059	61044
29059	61691
29059	62278
29059	62565
29059	62734
29059	62776
29059	62967
29059	63164
29059	64412
29059	64546
29059	65203
29059	65630
29059	65852
29059	65950
29059	66241
29059	66806
29059	67071
29059	67750
29059	67755
29059	67773
29059	68076
29059	68477
29059	68577
29059	70120
29059	70323
29059	70664
29059	71045
29059	71348
29059	71821
29059	72134
29059	72257
29059	72694
29059	73025
29059	73324
29059	73610
29059	73934
29059	74109
29059	74343
29059	74362
29059	75923
29059	76112
29059	76327
29059	76328
29059	76351
29059	76533
29059	76987
29059	76998
29059	77181
29059	77622
29059	77680
29059	77968
29059	77970
29059	78024
29059	78056
29059	78487
29059	78546
29059	78806
29059	78926
29059	78967
29059	79043
29059	79602
29059	79674
29059	79741
29059	80734
29059	80800
29059	81247
29059	81360
29059	81595
29059	81790
29059	81884
29059	82196
29059	83272
29059	83530
29059	83540
29059	83973
29059	84038
29059	84245
29059	84907
29059	85039
29059	85343
29059	85506
29059	85898
29059	86414
29059	86801
29059	86816
29059	87543
29059	87590
29059	87690
29059	87855
29059	88513
29059	89003
29059	89121
29059	89647
29059	89736
29059	89789
29059	90047
29059	90209
29059	90897
29059	90962
29059	91377
29059	91708
29059	91741
29059	91818
29059	91884
29059	91982
29059	92415
29059	92774
29059	92845
29059	93509
29059	93935
29059	94696
29059	94996
29059	96103
29059	97045
29059	97186
29059	97206
29059	97252
29059	98199
29059	98449
29059	98602
29059	98943
29059	99680
29059	99825
29059	99914
29059	100637
29059	100690
29059	100692
29059	101102
29059	101240
29059	102285
29059	102435
29059	102781
29059	103490
29059	103537
29059	104674
29059	105315
29059	107671
29059	108129
29059	108514
29059	108530
29059	109865
29059	111671
29059	112537
29059	112884
29059	112938
29059	113214
29059	113592
29059	114036
29059	114474
29059	114588
29059	117002
29059	118052
29059	118193
29059	118488
29059	118527
29059	118815
29059	119775
29059	120107
29059	121926
29059	122489
29059	122882
29059	123905
29059	125635
29059	125899
29059	125959
29059	127032
29059	127234
29059	127325
29059	128810
29059	129138
29059	131738
29059	131872
29059	132141
29059	132456
29059	132676
29059	132834
29059	133248
29059	134824
29059	135063
29059	135739
29059	137731
29059	138982
29059	140156
29059	140176
29059	140659
29059	140774
29059	140778
29059	141253
29059	142141
29059	143334
29059	143413
29059	145439
29059	147810
29059	148018
29059	149912
29059	154545
29059	154757
29059	155489
29059	155629
29059	155865
29059	156754
29059	161506
29059	161533
29059	161825
29059	163691
29059	163930
29059	164345
29059	164480
29059	165000
29059	166535
29059	166921
29059	166978
29059	167220
29059	167588
29059	168051
29059	170039
29059	172624
29059	187578
29059	187867
29059	190244
29059	191019
29059	191910
29059	194913
29059	195752
29059	196215
29059	206850
29059	214136
29059	221357
33907	33907
33907	33968
33907	33993
33907	34536
33907	34632
33907	34692
33907	34869
33907	34881
33907	34930
33907	35584
33907	35821
33907	35823
33907	36135
33907	36202
33907	36242
33907	36323
33907	36330
33907	36434
33907	36530
33907	36650
33907	36656
33907	37097
33907	37122
33907	37472
33907	37670
33907	37839
33907	37872
33907	38053
33907	38296
33907	38584
33907	38725
33907	38839
33907	39019
33907	39079
33907	39174
33907	39378
33907	39515
33907	39526
33907	39599
33907	41488
33907	41686
33907	41838
33907	42159
33907	42242
33907	42339
33907	42912
33907	43140
33907	43179
33907	43219
33907	43239
33907	43575
33907	43608
33907	43798
33907	43823
33907	43946
33907	43949
33907	44121
33907	44389
33907	44441
33907	44883
33907	45163
33907	45736
33907	45760
33907	45767
33907	46166
33907	47748
33907	48639
33907	49109
33907	49989
33907	50290
33907	51043
33907	52208
33907	52450
33907	53268
33907	53641
33907	53934
33907	53976
33907	54169
33907	54227
33907	54563
33907	54667
33907	54811
33907	55235
33907	55643
33907	56747
33907	56853
33907	56960
33907	57021
33907	58287
33907	58320
33907	58401
33907	58610
33907	58629
33907	58742
33907	58831
33907	58999
33907	59304
33907	59379
33907	60500
33907	60518
33907	60524
33907	60529
33907	60855
33907	61039
33907	61044
33907	61346
33907	61795
33907	61944
33907	62009
33907	62565
33907	62719
33907	62967
33907	62977
33907	63095
33907	63164
33907	63178
33907	63932
33907	64509
33907	64878
33907	65203
33907	65852
33907	66241
33907	66261
33907	66512
33907	66711
33907	66733
33907	66744
33907	67036
33907	67071
33907	67371
33907	67412
33907	67609
33907	67746
33907	67848
33907	68092
33907	68477
33907	69762
33907	70140
33907	70962
33907	71352
33907	71821
33907	72134
33907	72257
33907	72361
33907	72616
33907	72858
33907	73104
33907	73324
33907	73469
33907	73752
33907	73934
33907	74166
33907	74917
33907	75092
33907	75923
33907	76987
33907	77061
33907	77146
33907	77862
33907	77929
33907	78024
33907	78451
33907	78870
33907	78967
33907	79043
33907	79220
33907	79543
33907	79602
33907	79674
33907	79934
33907	80791
33907	81360
33907	81595
33907	81790
33907	81839
33907	81884
33907	82336
33907	82404
33907	82961
33907	83396
33907	83540
33907	83956
33907	83966
33907	83973
33907	84038
33907	84413
33907	84741
33907	84805
33907	84882
33907	85024
33907	85039
33907	85072
33907	85136
33907	85153
33907	85162
33907	85306
33907	85343
33907	85459
33907	85484
33907	85539
33907	85540
33907	85875
33907	85898
33907	85969
33907	86086
33907	86414
33907	86418
33907	86421
33907	86425
33907	86747
33907	86776
33907	86846
33907	87023
33907	87400
33907	87543
33907	87676
33907	87690
33907	88129
33907	88319
33907	88524
33907	89374
33907	89603
33907	89644
33907	89883
33907	89922
33907	89931
33907	90005
33907	90248
33907	90962
33907	91096
33907	91364
33907	91374
33907	91378
33907	91741
33907	91771
33907	91818
33907	92129
33907	92276
33907	92730
33907	92774
33907	93448
33907	93935
33907	93983
33907	94157
33907	94971
33907	95162
33907	95806
33907	95860
33907	95972
33907	96577
33907	96816
33907	96977
33907	97045
33907	97093
33907	97153
33907	97192
33907	97327
33907	97380
33907	97480
33907	97615
33907	97642
33907	98077
33907	98199
33907	98587
33907	98846
33907	99231
33907	99344
33907	99437
33907	99680
33907	99745
33907	100444
33907	100692
33907	100698
33907	100840
33907	101504
33907	101768
33907	102415
33907	102540
33907	102898
33907	103176
33907	103684
33907	104072
33907	104674
33907	105909
33907	106102
33907	106234
33907	107671
33907	107999
33907	108274
33907	108381
33907	109161
33907	109289
33907	109398
33907	109467
33907	109643
33907	109816
33907	109865
33907	109879
33907	110551
33907	110684
33907	111012
33907	111031
33907	111704
33907	111750
33907	111905
33907	111946
33907	112790
33907	112825
33907	112884
33907	113214
33907	113308
33907	113330
33907	114036
33907	114428
33907	114474
33907	114503
33907	114928
33907	115071
33907	115491
33907	115596
33907	115823
33907	116007
33907	116238
33907	116248
33907	116271
33907	116532
33907	116594
33907	116598
33907	117158
33907	117757
33907	118006
33907	118007
33907	118029
33907	118052
33907	118056
33907	118193
33907	118308
33907	118310
33907	118488
33907	118527
33907	118580
33907	118690
33907	118798
33907	118805
33907	118924
33907	118955
33907	119309
33907	119734
33907	119775
33907	120513
33907	120540
33907	121151
33907	121687
33907	122131
33907	122240
33907	122262
33907	122372
33907	123230
33907	123591
33907	123641
33907	124007
33907	124032
33907	124905
33907	124957
33907	125899
33907	127263
33907	127428
33907	128037
33907	128641
33907	128985
33907	129081
33907	129418
33907	129903
33907	130125
33907	130309
33907	131263
33907	132141
33907	132456
33907	133030
33907	133248
33907	133281
33907	133841
33907	134593
33907	134824
33907	135106
33907	135298
33907	136041
33907	136258
33907	136611
33907	137175
33907	137195
33907	137446
33907	137481
33907	137487
33907	138850
33907	139123
33907	139257
33907	139835
33907	139916
33907	140156
33907	140170
33907	140450
33907	141191
33907	141421
33907	142599
33907	142842
